source,dest,action,note
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_28.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_28.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_38.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_38.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_90.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_90.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_14.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_14.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_53.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_53.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_43.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_43.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_45.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_45.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_55.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_55.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_12.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_12.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_65.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_65.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_22.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_22.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_3.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_3.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_32.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_32.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_34.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_34.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_24.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_24.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C6_63.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C6_63.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d17_pull2/2025_M7_D17_C5_73.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d17_pull2/tn_2025_M7_D17_C5_73.jpg,MAKE,MADE
