source,dest,action,note
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_103.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_103.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_108.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_108.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_19.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_19.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_149.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_149.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_58.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_58.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_165.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_165.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_23.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_23.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_74.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_74.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_132.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_132.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_124.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_124.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_62.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_62.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_35.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_35.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_173.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_173.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_104.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_104.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_42.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_42.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_15.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_15.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_153.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_153.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_7.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_7.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_145.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_145.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_54.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_54.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_112.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_112.jpg,MAKE,MADE
/Users/sebastianricketts/Desktop/LPB/2025m7/2025m7d15_pull/2025_M7_D15_186.heic,/Users/sebastianricketts/Desktop/LPB/2025m7/tn_2025m7d15_pull/tn_2025_M7_D15_186.jpg,MAKE,MADE
